"x1","x2","y"
0.585528817843856,0.223925407521288,1.41696259212746
0.709466017509524,-1.15622333024077,2.89607014738975
-0.109303314681054,0.422418527786999,3.40525642078247
-0.453497173462763,-1.32475525584893,4.73495268873977
0.605887455840394,0.141084312860285,4.65043163870641
-1.81795596770373,-0.536047998490946,2.54702359288802
0.630098551068391,-0.311606084578147,1.11421621250542
-0.276184105225216,1.55610964260126,3.66320306853039
-0.284159743943371,-0.44803329129447,3.28485289778785
-0.919322002474128,0.321123537493968,2.56759645975726
-0.116247806352002,-1.23017224688019,4.79074064781103
1.81731204370422,-1.32405869215415,3.15830368024505
0.370627864257954,1.2612422743883,2.73485166313416
0.520216457554957,1.31923171964234,6.11837679827621
-0.750531994502331,-0.0807537613680344,1.97601823968442
0.816899839520583,-0.505089806271492,4.15581181811446
-0.886357521243213,-0.0521535933303235,3.70104780856202
-0.331577589942552,0.628860625108436,0.472877078670826
1.12071265166956,2.18000239748484,0.305538738168303
0.298723699267293,-0.0690173065192163,3.46066911088876
0.779621924555324,1.5448636020376,4.50812351995059
1.45578508247686,1.32145201716263,0.42499060078177
-0.644328429231302,0.322151575362802,2.60100432779086
-1.55313740522969,1.53095511973516,1.73712541675408
-1.59770951669631,-0.421239693338574,5.01871924762357
1.80509751881082,-1.15882102281814,5.28504354608848
-0.481647363694637,-1.84536828942147,3.03225347046603
0.620379801298422,1.15732528705715,3.29595350862256
0.612123492650849,-2.12354988101476,6.10034059840607
-0.162310976918126,-1.19603151811083,3.46735795018653
0.81187317855386,1.64219199076734,3.38842561373608
2.19683354634753,0.883654833162014,3.01964423211031
2.04919033740619,0.524875891035917,4.35517093296089
1.63244563948047,-1.18465906563077,4.62838023787265
0.254271192814055,2.6557882721428,4.05573210262378
0.491188279272559,-1.04791371021831,2.99348280390377
-0.324086578737118,-1.01112252361904,4.31268479895018
-1.66205024385863,0.668921652514333,1.32763828694165
1.76773385087297,0.129177293676193,4.94569347185721
0.0258010486478081,-0.422576867053514,3.6486077310335
1.12851083359018,-1.14026414484813,3.00225153106392
-2.38035806139704,-1.29371529003254,1.46613701032044
-1.06026555215253,-0.594698769070893,2.4191401426231
0.937140540182908,-1.50081408022084,2.46417243972045
0.854451720330554,0.0158556930655591,3.4736267284699
1.46072940310409,0.54016956769222,4.91283615465943
-1.41309877788919,-1.5472919670457,6.68832435522457
0.567403253424482,0.849652929928439,3.19506936891545
0.583187653435685,0.89601318433245,4.08111191027516
-1.30679883346442,0.138690996809729,3.58356891857104
-0.540386073862105,-1.61932832236614,2.11003470866819
1.94769266473204,0.548397923014403,5.47996401350399
0.0535902703574544,0.195282153811252,3.83269434162214
0.351662840555237,-0.806497994763471,1.50879478262351
-0.670976538993938,-0.108624235207127,2.5110389082011
0.277953694806143,-0.250946623852313,4.29676482730852
0.691171272874884,1.69934666853318,2.61878793525686
0.823795328706086,-0.344298796264969,3.03081926935336
2.14506502048029,0.0677720614042188,3.13822231282957
-2.34694397836337,-0.650569726854058,0.518220201088263
0.149591980615209,-0.487638515203085,4.37767397050939
-1.34253148172954,0.303151237257663,4.26076360138691
0.553303075503898,-0.241974019629253,3.32260017716722
1.58996284269541,-0.481733567501898,3.36296727048335
-0.5868795943871,-0.991802864256725,5.20204560002994
-1.8323773062094,-0.28064913880443,2.110005733147
0.888139432652018,0.633017344180171,3.57645192760512
1.59348847235627,-1.23981834310786,4.92782947708658
0.516854670662387,1.76431406899432,1.43661266683851
-1.29567168029482,-0.0236798881530076,1.61846515595283
0.0546155753293754,0.199920483827434,2.28979320314444
-0.784649373191544,1.34719277764001,1.54551111852091
-1.04935281895627,0.0360734877996975,3.4838985222218
2.33051196240471,0.824581130566735,1.21199283642426
1.40270538286743,-1.70267185160602,4.61086907354801
0.942600850691525,0.480950155267682,5.19739322456679
0.82625828715243,2.48355008932625,3.13734050413613
-0.811540490191081,0.401364987505605,2.27309089075326
0.476248280753654,0.215177170747045,2.04282320185815
1.02125840748109,-1.8157123529028,4.7432798322634
0.645383074206077,-0.911739424232877,1.56411230888061
1.04314355155144,-0.0490446908536225,3.96370912889237
-0.304369112693661,-0.405387476681813,1.8973035358954
2.47711091696297,1.13038179784685,6.46578657199691
0.971220673037445,0.815464735072572,4.43694437563319
1.86709918456672,0.0764175190481425,4.62366314404003
0.672042469014787,1.45374735124973,3.39007742292731
-0.307953380837338,0.374121083436261,2.01622759048262
0.536523716710872,-0.170904055752574,4.87717849385802
0.824870065351676,-0.502212811850508,4.78183910038047
-0.963901479013802,0.543522107940633,2.00365750219401
-0.855082511099791,-0.505186002851623,1.86385386166049
1.88694694202566,0.786795789402013,3.71687058554754
-0.391819371995182,0.300949401608442,3.50939467352559
-0.980632948949986,1.31022390674737,1.0647572041862
0.687332100557042,0.798433770272113,3.64382252561695
-0.505043517520896,0.850860437614436,-0.263692160760606
2.15771981650642,-0.443567968094689,3.48656579225784
-0.599797563824836,-0.446774787609579,1.90696151407381
-0.694546693270751,0.0133050417761504,3.50669832219122
